Date,Cash,Position,Portfolio Value
2013-07-10 00:00:00.000000,10000.0,0.0,10000.0
2013-07-11 00:00:00.000000,10000.0,0.0,10000.0
2013-07-12 00:00:00.000000,10000.0,0.0,10000.0
2013-07-13 00:00:00.000000,10000.0,0.0,10000.0
2013-07-14 00:00:00.000000,10000.0,0.0,10000.0
2013-07-15 00:00:00.000000,10000.0,0.0,10000.0
2013-07-16 00:00:00.000000,10000.0,0.0,10000.0
2013-07-17 00:00:00.000000,10000.0,0.0,10000.0
2013-07-18 00:00:00.000000,10000.0,0.0,10000.0
2013-07-19 00:00:00.000000,10000.0,0.0,10000.0
2013-07-20 00:00:00.000000,10000.0,0.0,10000.0
2013-07-21 00:00:00.000000,10000.0,0.0,10000.0
2013-07-22 00:00:00.000000,10000.0,0.0,10000.0
2013-07-23 00:00:00.000000,10000.0,0.0,10000.0
2013-07-24 00:00:00.000000,10000.0,0.0,10000.0
2013-07-25 00:00:00.000000,10000.0,0.0,10000.0
2013-07-26 00:00:00.000000,10000.0,0.0,10000.0
2013-07-27 00:00:00.000000,10000.0,0.0,10000.0
2013-07-28 00:00:00.000000,10000.0,0.0,10000.0
2013-07-29 00:00:00.000000,10000.0,0.0,10000.0
2013-07-30 00:00:00.000000,10000.0,0.0,10000.0
2013-07-31 00:00:00.000000,10000.0,0.0,10000.0
2013-08-01 00:00:00.000000,10000.0,0.0,10000.0
2013-08-02 00:00:00.000000,10000.0,0.0,10000.0
2013-08-03 00:00:00.000000,10000.0,0.0,10000.0
2013-08-04 00:00:00.000000,10000.0,0.0,10000.0
2013-08-05 00:00:00.000000,10000.0,0.0,10000.0
2013-08-06 00:00:00.000000,10000.0,0.0,10000.0
2013-08-07 00:00:00.000000,10000.0,0.0,10000.0
2013-08-08 00:00:00.000000,10000.0,0.0,10000.0
2013-08-09 00:00:00.000000,10000.0,0.0,10000.0
2013-08-10 00:00:00.000000,10000.0,0.0,10000.0
2013-08-11 00:00:00.000000,10000.0,0.0,10000.0
2013-08-12 00:00:00.000000,10000.0,0.0,10000.0
2013-08-13 00:00:00.000000,10000.0,0.0,10000.0
2013-08-14 00:00:00.000000,10000.0,0.0,10000.0
2013-08-15 00:00:00.000000,10000.0,0.0,10000.0
2013-08-16 00:00:00.000000,10000.0,0.0,10000.0
2013-08-17 00:00:00.000000,10000.0,0.0,10000.0
2013-08-18 00:00:00.000000,10000.0,0.0,10000.0
2013-08-19 00:00:00.000000,10000.0,0.0,10000.0
2013-08-20 00:00:00.000000,10000.0,0.0,10000.0
2013-08-21 00:00:00.000000,10000.0,0.0,10000.0
2013-08-22 00:00:00.000000,10000.0,0.0,10000.0
2013-08-23 00:00:00.000000,10000.0,0.0,10000.0
2013-08-24 00:00:00.000000,10000.0,0.0,10000.0
2013-08-25 00:00:00.000000,10000.0,0.0,10000.0
2013-08-26 00:00:00.000000,10000.0,0.0,10000.0
2013-08-27 00:00:00.000000,10000.0,0.0,10000.0
2013-08-28 00:00:00.000000,10000.0,0.0,10000.0
2013-08-29 00:00:00.000000,10000.0,0.0,10000.0
2013-08-30 00:00:00.000000,10000.0,0.0,10000.0
2013-08-31 00:00:00.000000,10000.0,0.0,10000.0
2013-09-01 00:00:00.000000,10000.0,0.0,10000.0
2013-09-02 00:00:00.000000,10000.0,0.0,10000.0
2013-09-03 00:00:00.000000,10000.0,0.0,10000.0
2013-09-04 00:00:00.000000,10000.0,0.0,10000.0
2013-09-05 00:00:00.000000,10000.0,0.0,10000.0
2013-09-06 00:00:00.000000,10000.0,0.0,10000.0
2013-09-07 00:00:00.000000,10000.0,0.0,10000.0
2013-09-08 00:00:00.000000,10000.0,0.0,10000.0
2013-09-09 00:00:00.000000,10000.0,0.0,10000.0
2013-09-10 00:00:00.000000,10000.0,0.0,10000.0
2013-09-11 00:00:00.000000,10000.0,0.0,10000.0
2013-09-12 00:00:00.000000,10000.0,0.0,10000.0
2013-09-13 00:00:00.000000,10000.0,0.0,10000.0
2013-09-14 00:00:00.000000,10000.0,0.0,10000.0
2013-09-15 00:00:00.000000,10000.0,0.0,10000.0
2013-09-16 00:00:00.000000,10000.0,0.0,10000.0
2013-09-17 00:00:00.000000,10000.0,0.0,10000.0
2013-09-18 00:00:00.000000,10000.0,0.0,10000.0
2013-09-19 00:00:00.000000,10000.0,0.0,10000.0
2013-09-20 00:00:00.000000,10000.0,0.0,10000.0
2013-09-21 00:00:00.000000,10000.0,0.0,10000.0
2013-09-22 00:00:00.000000,10000.0,0.0,10000.0
2013-09-23 00:00:00.000000,10000.0,0.0,10000.0
2013-09-24 00:00:00.000000,10000.0,0.0,10000.0
2013-09-25 00:00:00.000000,10000.0,0.0,10000.0
2013-09-26 00:00:00.000000,10000.0,0.0,10000.0
2013-09-27 00:00:00.000000,10000.0,0.0,10000.0
2013-09-28 00:00:00.000000,10000.0,0.0,10000.0
2013-09-29 00:00:00.000000,10000.0,0.0,10000.0
2013-09-30 00:00:00.000000,10000.0,0.0,10000.0
2013-10-01 00:00:00.000000,10000.0,0.0,10000.0
2013-10-02 00:00:00.000000,0.0,81.30081300813008,10000.0
2013-10-03 00:00:00.000000,0.0,81.30081300813008,10649.59349593496
2013-10-04 00:00:00.000000,0.0,81.30081300813008,11123.577235772356
2013-10-05 00:00:00.000000,0.0,81.30081300813008,11113.82113821138
2013-10-06 00:00:00.000000,0.0,81.30081300813008,11203.252032520326
2013-10-07 00:00:00.000000,0.0,81.30081300813008,11040.650406504066
2013-10-08 00:00:00.000000,0.0,81.30081300813008,11096.747967479676
2013-10-09 00:00:00.000000,0.0,81.30081300813008,11341.463414634145
2013-10-10 00:00:00.000000,0.0,81.30081300813008,11415.447154471543
2013-10-11 00:00:00.000000,0.0,81.30081300813008,11390.243902439024
2013-10-12 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-13 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-14 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-15 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-16 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-17 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-18 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-19 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-20 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-21 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-22 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-23 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-24 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-25 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-26 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-27 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-28 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-29 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-30 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-10-31 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-01 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-02 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-03 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-04 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-05 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-06 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-07 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-08 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-09 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-10 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-11 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-12 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-13 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-14 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-15 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-16 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-17 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-18 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-19 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-20 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-21 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-22 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-23 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-24 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-25 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-26 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-27 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-28 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-29 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
2013-11-30 00:00:00.000000,11617.073170731706,0.0,11617.073170731706
